appid,average_playtime_forever,average_playtime_two_weeks,median_playtime_forever,median_playtime_two_weeks
876850,0.0,0.0,0.0,0.0
482390,7.0,0.0,7.0,0.0
676320,0.0,0.0,0.0,0.0
1684220,0.0,0.0,0.0,0.0
946360,0.0,0.0,0.0,0.0
513330,261.0,0.0,261.0,0.0
1179010,0.0,0.0,0.0,0.0
1367380,0.0,0.0,0.0,0.0
1034120,0.0,0.0,0.0,0.0
1713530,0.0,0.0,0.0,0.0
736430,8.0,0.0,8.0,0.0
699510,0.0,0.0,0.0,0.0
1100180,0.0,0.0,0.0,0.0
959000,420.0,0.0,501.0,0.0
731180,2.0,0.0,2.0,0.0
1481960,0.0,0.0,0.0,0.0
376410,0.0,0.0,0.0,0.0
723110,0.0,0.0,0.0,0.0
226620,231.0,0.0,231.0,0.0
1108750,19.0,0.0,19.0,0.0
788040,0.0,0.0,0.0,0.0
1768790,0.0,0.0,0.0,0.0
1471220,0.0,0.0,0.0,0.0
699080,0.0,0.0,0.0,0.0
1068120,0.0,0.0,0.0,0.0
1153040,0.0,0.0,0.0,0.0
1658770,0.0,0.0,0.0,0.0
1061420,0.0,0.0,0.0,0.0
363180,0.0,0.0,0.0,0.0
843620,8.0,0.0,8.0,0.0
1384350,0.0,0.0,0.0,0.0
618570,0.0,0.0,0.0,0.0
110600,69.0,0.0,69.0,0.0
1172470,6388.0,772.0,904.0,341.0
1471460,0.0,0.0,0.0,0.0
1284700,0.0,0.0,0.0,0.0
841600,17.0,0.0,17.0,0.0
1671180,0.0,0.0,0.0,0.0
2061060,0.0,0.0,0.0,0.0
1299120,99.0,0.0,147.0,0.0
1303170,0.0,0.0,0.0,0.0
773530,2624.0,0.0,2624.0,0.0
1430100,0.0,0.0,0.0,0.0
1514160,0.0,0.0,0.0,0.0
404730,956.0,0.0,522.0,0.0
945490,0.0,0.0,0.0,0.0
1674730,0.0,0.0,0.0,0.0
301260,0.0,0.0,0.0,0.0
1866870,0.0,0.0,0.0,0.0
510710,0.0,0.0,0.0,0.0
924310,0.0,0.0,0.0,0.0
1273430,0.0,0.0,0.0,0.0
556680,0.0,0.0,0.0,0.0
910850,0.0,0.0,0.0,0.0
1343450,0.0,0.0,0.0,0.0
1271620,0.0,0.0,0.0,0.0
1492290,0.0,0.0,0.0,0.0
1433770,0.0,0.0,0.0,0.0
1804390,0.0,0.0,0.0,0.0
1091350,0.0,0.0,0.0,0.0
1836500,0.0,0.0,0.0,0.0
813360,0.0,0.0,0.0,0.0
846220,0.0,0.0,0.0,0.0
223750,505.0,91.0,38.0,93.0
1845880,0.0,0.0,0.0,0.0
291170,284.0,0.0,310.0,0.0
1162730,0.0,0.0,0.0,0.0
236490,75.0,0.0,75.0,0.0
1418650,0.0,0.0,0.0,0.0
1011320,0.0,0.0,0.0,0.0
1895130,0.0,0.0,0.0,0.0
1002510,0.0,0.0,0.0,0.0
346940,869.0,0.0,516.0,0.0
1983410,0.0,0.0,0.0,0.0
40420,163.0,0.0,248.0,0.0
1526480,0.0,0.0,0.0,0.0
1914950,0.0,0.0,0.0,0.0
288790,0.0,0.0,0.0,0.0
434970,0.0,0.0,0.0,0.0
1073890,0.0,0.0,0.0,0.0
1811750,0.0,0.0,0.0,0.0
283620,0.0,0.0,0.0,0.0
1152410,0.0,0.0,0.0,0.0
350970,0.0,0.0,0.0,0.0
1582850,0.0,0.0,0.0,0.0
308560,0.0,0.0,0.0,0.0
1807610,0.0,0.0,0.0,0.0
1504570,1662.0,32.0,2689.0,32.0
418650,80.0,0.0,96.0,0.0
1064920,0.0,0.0,0.0,0.0
1088040,0.0,0.0,0.0,0.0
1418160,62.0,0.0,62.0,0.0
1128420,0.0,0.0,0.0,0.0
313740,247.0,0.0,225.0,0.0
960820,0.0,0.0,0.0,0.0
1515820,48.0,0.0,48.0,0.0
237760,157.0,0.0,172.0,0.0
1022480,0.0,0.0,0.0,0.0
532080,0.0,0.0,0.0,0.0
415780,0.0,0.0,0.0,0.0
1166990,0.0,0.0,0.0,0.0
407420,134.0,0.0,134.0,0.0
391280,1266.0,0.0,1266.0,0.0
1371730,0.0,0.0,0.0,0.0
471770,0.0,0.0,0.0,0.0
461830,263.0,0.0,263.0,0.0
1376590,0.0,0.0,0.0,0.0
990840,0.0,0.0,0.0,0.0
1788730,0.0,0.0,0.0,0.0
1412580,0.0,0.0,0.0,0.0
889280,0.0,0.0,0.0,0.0
1277310,0.0,0.0,0.0,0.0
1600600,0.0,0.0,0.0,0.0
1302460,0.0,0.0,0.0,0.0
869840,233.0,0.0,233.0,0.0
438490,369.0,0.0,178.0,0.0
1187250,0.0,0.0,0.0,0.0
1541450,0.0,0.0,0.0,0.0
656070,3.0,0.0,3.0,0.0
1495080,0.0,0.0,0.0,0.0
406930,1.0,0.0,2.0,0.0
855010,81.0,0.0,81.0,0.0
312540,360.0,0.0,634.0,0.0
1028340,0.0,0.0,0.0,0.0
368570,0.0,0.0,0.0,0.0
270880,3335.0,142.0,858.0,94.0
1671200,0.0,0.0,0.0,0.0
959410,0.0,0.0,0.0,0.0
1273250,0.0,0.0,0.0,0.0
913440,0.0,0.0,0.0,0.0
959050,0.0,0.0,0.0,0.0
991230,0.0,0.0,0.0,0.0
1580640,0.0,0.0,0.0,0.0
1808860,0.0,0.0,0.0,0.0
1338130,0.0,0.0,0.0,0.0
589220,2583.0,0.0,2583.0,0.0
993750,0.0,0.0,0.0,0.0
903790,0.0,0.0,0.0,0.0
1508980,0.0,0.0,0.0,0.0
1208040,0.0,0.0,0.0,0.0
408920,0.0,0.0,0.0,0.0
1217510,0.0,0.0,0.0,0.0
1417190,0.0,0.0,0.0,0.0
1386330,0.0,0.0,0.0,0.0
1776860,0.0,0.0,0.0,0.0
1227000,0.0,0.0,0.0,0.0
1285820,0.0,0.0,0.0,0.0
394960,0.0,0.0,0.0,0.0
747110,0.0,0.0,0.0,0.0
733990,70.0,0.0,75.0,0.0
1998840,0.0,0.0,0.0,0.0
704760,0.0,0.0,0.0,0.0
528460,0.0,0.0,0.0,0.0
1457490,0.0,0.0,0.0,0.0
12670,0.0,0.0,0.0,0.0
765860,2.0,0.0,2.0,0.0
1514580,0.0,0.0,0.0,0.0
1431040,0.0,0.0,0.0,0.0
1579590,0.0,0.0,0.0,0.0
1553850,0.0,0.0,0.0,0.0
1875560,0.0,0.0,0.0,0.0
1143810,538.0,47.0,560.0,47.0
1321220,0.0,0.0,0.0,0.0
1500750,0.0,0.0,0.0,0.0
1845890,0.0,0.0,0.0,0.0
1819900,0.0,0.0,0.0,0.0
1433070,0.0,0.0,0.0,0.0
45750,593.0,0.0,427.0,0.0
850710,0.0,0.0,0.0,0.0
821860,0.0,0.0,0.0,0.0
1836970,0.0,0.0,0.0,0.0
577850,0.0,0.0,0.0,0.0
1715970,0.0,0.0,0.0,0.0
1008000,0.0,0.0,0.0,0.0
1006920,0.0,0.0,0.0,0.0
1011310,0.0,0.0,0.0,0.0
536950,1.0,0.0,1.0,0.0
1669350,0.0,0.0,0.0,0.0
1436810,0.0,0.0,0.0,0.0
2050890,0.0,0.0,0.0,0.0
1280780,790.0,0.0,790.0,0.0
994200,0.0,0.0,0.0,0.0
1148680,0.0,0.0,0.0,0.0
1347390,0.0,0.0,0.0,0.0
460630,0.0,0.0,0.0,0.0
562050,0.0,0.0,0.0,0.0
613880,383.0,0.0,565.0,0.0
2003160,0.0,0.0,0.0,0.0
371710,0.0,0.0,0.0,0.0
1959400,0.0,0.0,0.0,0.0
1420080,0.0,0.0,0.0,0.0
38160,0.0,0.0,0.0,0.0
1283430,0.0,0.0,0.0,0.0
703000,0.0,0.0,0.0,0.0
1071220,0.0,0.0,0.0,0.0
536430,0.0,0.0,0.0,0.0
742990,0.0,0.0,0.0,0.0
1000040,0.0,0.0,0.0,0.0
380990,0.0,0.0,0.0,0.0
565080,9.0,0.0,13.0,0.0
377010,0.0,0.0,0.0,0.0
1630760,0.0,0.0,0.0,0.0
612440,0.0,0.0,0.0,0.0
327980,274.0,0.0,274.0,0.0
1692190,0.0,0.0,0.0,0.0
266330,268.0,0.0,292.0,0.0
1436990,600.0,0.0,925.0,0.0
654710,0.0,0.0,0.0,0.0
873250,0.0,0.0,0.0,0.0
1863380,0.0,0.0,0.0,0.0
868570,0.0,0.0,0.0,0.0
1571600,0.0,0.0,0.0,0.0
1605190,0.0,0.0,0.0,0.0
635900,257.0,0.0,257.0,0.0
1789660,0.0,0.0,0.0,0.0
1236700,0.0,0.0,0.0,0.0
590600,0.0,0.0,0.0,0.0
870010,0.0,0.0,0.0,0.0
1192610,69.0,0.0,98.0,0.0
457690,0.0,0.0,0.0,0.0
371120,481.0,0.0,621.0,0.0
1018950,0.0,0.0,0.0,0.0
1786280,0.0,0.0,0.0,0.0
910460,0.0,0.0,0.0,0.0
760520,0.0,0.0,0.0,0.0
1251270,0.0,0.0,0.0,0.0
226780,0.0,0.0,0.0,0.0
251990,196.0,0.0,196.0,0.0
1137770,0.0,0.0,0.0,0.0
543240,603.0,0.0,603.0,0.0
1822490,0.0,0.0,0.0,0.0
764180,0.0,0.0,0.0,0.0
1534520,0.0,0.0,0.0,0.0
854190,0.0,0.0,0.0,0.0
1375850,0.0,0.0,0.0,0.0
984610,0.0,0.0,0.0,0.0
1342790,0.0,0.0,0.0,0.0
1950050,0.0,0.0,0.0,0.0
1285940,0.0,0.0,0.0,0.0
1732210,0.0,0.0,0.0,0.0
1778110,0.0,0.0,0.0,0.0
1123730,0.0,0.0,0.0,0.0
837780,0.0,0.0,0.0,0.0
11370,72.0,0.0,131.0,0.0
1524690,0.0,0.0,0.0,0.0
1271280,119.0,0.0,119.0,0.0
898260,0.0,0.0,0.0,0.0
426930,169.0,0.0,197.0,0.0
499540,0.0,0.0,0.0,0.0
598620,0.0,0.0,0.0,0.0
1102140,0.0,0.0,0.0,0.0
1143900,0.0,0.0,0.0,0.0
606230,106.0,0.0,159.0,0.0
1601260,0.0,0.0,0.0,0.0
894090,0.0,0.0,0.0,0.0
1207390,0.0,0.0,0.0,0.0
1797590,0.0,0.0,0.0,0.0
508790,44.0,0.0,45.0,0.0
1084920,0.0,0.0,0.0,0.0
1146350,0.0,0.0,0.0,0.0
654260,157.0,0.0,157.0,0.0
828740,303.0,163.0,332.0,163.0
454680,0.0,0.0,0.0,0.0
449040,92.0,0.0,172.0,0.0
219830,1531.0,0.0,63.0,0.0
1913550,0.0,0.0,0.0,0.0
1192500,0.0,0.0,0.0,0.0
1554600,0.0,0.0,0.0,0.0
1155230,0.0,0.0,0.0,0.0
720030,39.0,0.0,39.0,0.0
1086140,0.0,0.0,0.0,0.0
1535420,0.0,0.0,0.0,0.0
415920,0.0,0.0,0.0,0.0
1507600,0.0,0.0,0.0,0.0
240340,0.0,0.0,0.0,0.0
1544810,0.0,0.0,0.0,0.0
793030,0.0,0.0,0.0,0.0
1514730,0.0,0.0,0.0,0.0
1487100,0.0,0.0,0.0,0.0
726000,0.0,0.0,0.0,0.0
2010540,0.0,0.0,0.0,0.0
1871390,0.0,0.0,0.0,0.0
651670,244.0,0.0,315.0,0.0
987710,0.0,0.0,0.0,0.0
951050,0.0,0.0,0.0,0.0
1550630,0.0,0.0,0.0,0.0
1711530,0.0,0.0,0.0,0.0
1011420,305.0,0.0,305.0,0.0
1411460,0.0,0.0,0.0,0.0
680250,0.0,0.0,0.0,0.0
1915740,0.0,0.0,0.0,0.0
1421410,0.0,0.0,0.0,0.0
1275660,0.0,0.0,0.0,0.0
781520,0.0,0.0,0.0,0.0
1559930,0.0,0.0,0.0,0.0
1479540,0.0,0.0,0.0,0.0
1854510,0.0,0.0,0.0,0.0
1462560,0.0,0.0,0.0,0.0
1314290,0.0,0.0,0.0,0.0
1753100,0.0,0.0,0.0,0.0
1554970,0.0,0.0,0.0,0.0
211200,0.0,0.0,0.0,0.0
612590,0.0,0.0,0.0,0.0
700170,1.0,0.0,1.0,0.0
798590,0.0,0.0,0.0,0.0
718740,0.0,0.0,0.0,0.0
481950,0.0,0.0,0.0,0.0
113420,1130.0,0.0,62.0,0.0
714880,0.0,0.0,0.0,0.0
328550,0.0,0.0,0.0,0.0
429430,0.0,0.0,0.0,0.0
1511130,0.0,0.0,0.0,0.0
454540,54.0,0.0,49.0,0.0
829260,0.0,0.0,0.0,0.0
1384990,0.0,0.0,0.0,0.0
1108020,0.0,0.0,0.0,0.0
781760,635.0,0.0,635.0,0.0
988070,0.0,0.0,0.0,0.0
1222370,568.0,152.0,577.0,152.0
533960,30.0,0.0,30.0,0.0
1152200,0.0,0.0,0.0,0.0
760640,28.0,0.0,28.0,0.0
22380,3044.0,112.0,976.0,153.0
1678450,0.0,0.0,0.0,0.0
1475940,0.0,0.0,0.0,0.0
529780,33.0,0.0,39.0,0.0
753090,0.0,0.0,0.0,0.0
499230,0.0,0.0,0.0,0.0
1136240,5.0,0.0,5.0,0.0
450390,126.0,10.0,37.0,10.0
1907420,0.0,0.0,0.0,0.0
1268840,0.0,0.0,0.0,0.0
1050910,0.0,0.0,0.0,0.0
403100,0.0,0.0,0.0,0.0
1245930,0.0,0.0,0.0,0.0
1021260,0.0,0.0,0.0,0.0
837720,0.0,0.0,0.0,0.0
1548540,0.0,0.0,0.0,0.0
1497800,0.0,0.0,0.0,0.0
463150,147.0,0.0,153.0,0.0
514700,0.0,0.0,0.0,0.0
1769630,0.0,0.0,0.0,0.0
1898570,0.0,0.0,0.0,0.0
1821150,0.0,0.0,0.0,0.0
1572220,0.0,0.0,0.0,0.0
508710,471.0,0.0,730.0,0.0
1347130,0.0,0.0,0.0,0.0
1689930,0.0,0.0,0.0,0.0
910540,0.0,0.0,0.0,0.0
514920,262.0,0.0,323.0,0.0
1286030,0.0,0.0,0.0,0.0
574180,233.0,0.0,233.0,0.0
1680530,0.0,0.0,0.0,0.0
550600,0.0,0.0,0.0,0.0
1492590,0.0,0.0,0.0,0.0
1173870,0.0,0.0,0.0,0.0
1806430,0.0,0.0,0.0,0.0
826170,0.0,0.0,0.0,0.0
643900,0.0,0.0,0.0,0.0
1222610,0.0,0.0,0.0,0.0
598030,0.0,0.0,0.0,0.0
352950,393.0,0.0,393.0,0.0
385800,216.0,1996.0,84.0,1996.0
1305880,0.0,0.0,0.0,0.0
978460,371.0,0.0,395.0,0.0
1604460,0.0,0.0,0.0,0.0
2012200,0.0,0.0,0.0,0.0
1287450,0.0,0.0,0.0,0.0
1125800,0.0,0.0,0.0,0.0
700520,0.0,0.0,0.0,0.0
1154210,0.0,0.0,0.0,0.0
388010,0.0,0.0,0.0,0.0
1409190,0.0,0.0,0.0,0.0
681760,0.0,0.0,0.0,0.0
1755240,0.0,0.0,0.0,0.0
842770,0.0,0.0,0.0,0.0
1409600,0.0,0.0,0.0,0.0
1455650,0.0,0.0,0.0,0.0
697930,0.0,0.0,0.0,0.0
1271260,0.0,0.0,0.0,0.0
859610,1.0,0.0,1.0,0.0
644670,168.0,0.0,260.0,0.0
710920,485.0,0.0,233.0,0.0
1190000,1991.0,594.0,1058.0,785.0
1131750,0.0,0.0,0.0,0.0
1390340,0.0,0.0,0.0,0.0
907190,0.0,0.0,0.0,0.0
1362830,0.0,0.0,0.0,0.0
860590,0.0,0.0,0.0,0.0
1358430,0.0,0.0,0.0,0.0
1617560,0.0,0.0,0.0,0.0
1455840,453.0,25.0,316.0,45.0
1228960,0.0,0.0,0.0,0.0
1124810,0.0,0.0,0.0,0.0
1253190,0.0,0.0,0.0,0.0
1489600,0.0,0.0,0.0,0.0
1331530,37.0,0.0,37.0,0.0
1837980,0.0,0.0,0.0,0.0
1241700,22.0,0.0,22.0,0.0
566250,0.0,0.0,0.0,0.0
1715840,0.0,0.0,0.0,0.0
747230,0.0,0.0,0.0,0.0
1571480,0.0,0.0,0.0,0.0
951440,588.0,0.0,523.0,0.0
1607570,0.0,0.0,0.0,0.0
1577450,0.0,0.0,0.0,0.0
1237870,0.0,0.0,0.0,0.0
491060,414.0,0.0,414.0,0.0
216210,0.0,0.0,0.0,0.0
867540,0.0,0.0,0.0,0.0
1245810,0.0,0.0,0.0,0.0
1361020,0.0,0.0,0.0,0.0
464340,321.0,0.0,426.0,0.0
1635550,0.0,0.0,0.0,0.0
1750740,0.0,0.0,0.0,0.0
1147970,0.0,0.0,0.0,0.0
912790,0.0,0.0,0.0,0.0
17100,939.0,0.0,1007.0,0.0
554290,0.0,0.0,0.0,0.0
485630,0.0,0.0,0.0,0.0
302750,230.0,0.0,230.0,0.0
708630,0.0,0.0,0.0,0.0
948850,0.0,0.0,0.0,0.0
1156200,0.0,0.0,0.0,0.0
1569560,0.0,0.0,0.0,0.0
1213230,0.0,0.0,0.0,0.0
1627920,0.0,0.0,0.0,0.0
581100,258.0,0.0,261.0,0.0
789700,0.0,0.0,0.0,0.0
1061090,312.0,10.0,213.0,10.0
1171950,0.0,0.0,0.0,0.0
1340860,0.0,0.0,0.0,0.0
500940,272.0,0.0,272.0,0.0
1579300,0.0,0.0,0.0,0.0
1672460,0.0,0.0,0.0,0.0
1444950,0.0,0.0,0.0,0.0
1112340,0.0,0.0,0.0,0.0
1418320,0.0,0.0,0.0,0.0
1021770,147.0,0.0,187.0,0.0
391210,176.0,0.0,236.0,0.0
420070,0.0,0.0,0.0,0.0
1620920,0.0,0.0,0.0,0.0
1570330,0.0,0.0,0.0,0.0
922820,0.0,0.0,0.0,0.0
1241500,0.0,0.0,0.0,0.0
1624200,0.0,0.0,0.0,0.0
484390,0.0,0.0,0.0,0.0
494720,30.0,0.0,30.0,0.0
1201770,0.0,0.0,0.0,0.0
503620,151.0,0.0,198.0,0.0
550200,0.0,0.0,0.0,0.0
1805040,0.0,0.0,0.0,0.0
1102060,0.0,0.0,0.0,0.0
856270,0.0,0.0,0.0,0.0
701970,0.0,0.0,0.0,0.0
1114220,486.0,207.0,260.0,373.0
1787600,0.0,0.0,0.0,0.0
1899200,0.0,0.0,0.0,0.0
490890,0.0,0.0,0.0,0.0
1225920,0.0,0.0,0.0,0.0
1515990,0.0,0.0,0.0,0.0
908010,0.0,0.0,0.0,0.0
1060560,0.0,0.0,0.0,0.0
1402580,0.0,0.0,0.0,0.0
1325960,0.0,0.0,0.0,0.0
1707650,0.0,0.0,0.0,0.0
1604640,0.0,0.0,0.0,0.0
1459540,0.0,0.0,0.0,0.0
849740,1019.0,0.0,1102.0,0.0
383180,722.0,0.0,340.0,0.0
355530,243.0,0.0,273.0,0.0
1543340,0.0,0.0,0.0,0.0
458730,495.0,0.0,495.0,0.0
549080,0.0,0.0,0.0,0.0
1399150,0.0,0.0,0.0,0.0
613420,279.0,0.0,279.0,0.0
1177990,0.0,0.0,0.0,0.0
1426730,219.0,0.0,263.0,0.0
356190,2011.0,114.0,1283.0,157.0
1557100,0.0,0.0,0.0,0.0
1925100,0.0,0.0,0.0,0.0
1439800,0.0,0.0,0.0,0.0
775940,73.0,0.0,112.0,0.0
2024870,0.0,0.0,0.0,0.0
392000,193.0,0.0,193.0,0.0
915770,0.0,0.0,0.0,0.0
299020,0.0,0.0,0.0,0.0
1001980,0.0,0.0,0.0,0.0
1411870,0.0,0.0,0.0,0.0
300300,143.0,0.0,212.0,0.0
471550,303.0,117.0,308.0,117.0
1677180,0.0,0.0,0.0,0.0
1957820,0.0,0.0,0.0,0.0
733430,0.0,0.0,0.0,0.0
1724910,0.0,0.0,0.0,0.0
441640,0.0,0.0,0.0,0.0
1843350,0.0,0.0,0.0,0.0
1150070,0.0,0.0,0.0,0.0
993370,0.0,0.0,0.0,0.0
1534340,0.0,0.0,0.0,0.0
913740,178.0,43.0,208.0,43.0
1779710,0.0,0.0,0.0,0.0
1470150,0.0,0.0,0.0,0.0
843130,0.0,0.0,0.0,0.0
642830,0.0,0.0,0.0,0.0
1285630,0.0,0.0,0.0,0.0
1675410,0.0,0.0,0.0,0.0
707010,2943.0,1386.0,55.0,1441.0
1519900,0.0,0.0,0.0,0.0
1782740,0.0,0.0,0.0,0.0
2026690,0.0,0.0,0.0,0.0
769340,0.0,0.0,0.0,0.0
1140890,109.0,0.0,116.0,0.0
1905810,0.0,0.0,0.0,0.0
1339650,0.0,0.0,0.0,0.0
1936030,0.0,0.0,0.0,0.0
1577320,0.0,0.0,0.0,0.0
580720,708.0,0.0,1211.0,0.0
1753090,0.0,0.0,0.0,0.0
1180520,0.0,0.0,0.0,0.0
889790,0.0,0.0,0.0,0.0
749920,0.0,0.0,0.0,0.0
517670,0.0,0.0,0.0,0.0
797450,0.0,0.0,0.0,0.0
712000,0.0,0.0,0.0,0.0
1294770,0.0,0.0,0.0,0.0
745660,0.0,0.0,0.0,0.0
421040,458.0,0.0,291.0,0.0
289340,31.0,0.0,31.0,0.0
1233550,321.0,0.0,534.0,0.0
525050,0.0,0.0,0.0,0.0
1191620,0.0,0.0,0.0,0.0
1026940,0.0,0.0,0.0,0.0
365960,3630.0,263.0,4060.0,263.0
735060,0.0,0.0,0.0,0.0
1143780,0.0,0.0,0.0,0.0
683790,0.0,0.0,0.0,0.0
1388650,0.0,0.0,0.0,0.0
1035030,0.0,0.0,0.0,0.0
729950,0.0,0.0,0.0,0.0
1497140,0.0,0.0,0.0,0.0
1509420,0.0,0.0,0.0,0.0
223330,4823.0,0.0,6738.0,0.0
1377280,0.0,0.0,0.0,0.0
708260,0.0,0.0,0.0,0.0
1494790,0.0,0.0,0.0,0.0
1547990,0.0,0.0,0.0,0.0
1257810,10.0,0.0,10.0,0.0
1260800,0.0,0.0,0.0,0.0
386070,1383.0,84.0,521.0,84.0
1586120,0.0,0.0,0.0,0.0
1207650,472.0,0.0,784.0,0.0
511280,0.0,0.0,0.0,0.0
694060,0.0,0.0,0.0,0.0
1575580,0.0,0.0,0.0,0.0
755580,0.0,0.0,0.0,0.0
1322550,0.0,0.0,0.0,0.0
1236100,0.0,0.0,0.0,0.0
872220,0.0,0.0,0.0,0.0
795640,0.0,0.0,0.0,0.0
489720,231.0,0.0,320.0,0.0
378410,0.0,0.0,0.0,0.0
1622060,0.0,0.0,0.0,0.0
1604350,0.0,0.0,0.0,0.0
1659790,0.0,0.0,0.0,0.0
1414380,0.0,0.0,0.0,0.0
686910,0.0,0.0,0.0,0.0
388660,300.0,0.0,316.0,0.0
330830,753.0,0.0,628.0,0.0
1315210,430.0,125.0,430.0,125.0
248710,0.0,0.0,0.0,0.0
21680,96.0,0.0,98.0,0.0
765880,199.0,0.0,204.0,0.0
1358270,0.0,0.0,0.0,0.0
305960,13.0,0.0,13.0,0.0
744420,0.0,0.0,0.0,0.0
1236040,0.0,0.0,0.0,0.0
1567400,0.0,0.0,0.0,0.0
760120,0.0,0.0,0.0,0.0
659560,0.0,0.0,0.0,0.0
227480,326.0,0.0,241.0,0.0
1726280,0.0,0.0,0.0,0.0
1888170,0.0,0.0,0.0,0.0
653190,0.0,0.0,0.0,0.0
594410,0.0,0.0,0.0,0.0
570590,0.0,0.0,0.0,0.0
4000,10891.0,441.0,1239.0,150.0
1078320,329.0,0.0,329.0,0.0
231060,322.0,0.0,117.0,0.0
1184530,0.0,0.0,0.0,0.0
1089630,406.0,0.0,525.0,0.0
1928650,0.0,0.0,0.0,0.0
1050210,0.0,0.0,0.0,0.0
918740,0.0,0.0,0.0,0.0
1597400,26.0,0.0,26.0,0.0
1363090,0.0,0.0,0.0,0.0
1169110,0.0,0.0,0.0,0.0
1321350,0.0,0.0,0.0,0.0
1143390,0.0,0.0,0.0,0.0
1640080,0.0,0.0,0.0,0.0
1776940,0.0,0.0,0.0,0.0
1272830,0.0,0.0,0.0,0.0
1502680,0.0,0.0,0.0,0.0
628580,0.0,0.0,0.0,0.0
1167530,0.0,0.0,0.0,0.0
1776000,0.0,0.0,0.0,0.0
1592670,254.0,0.0,404.0,0.0
1635420,0.0,0.0,0.0,0.0
1214250,0.0,0.0,0.0,0.0
727460,0.0,0.0,0.0,0.0
1753170,0.0,0.0,0.0,0.0
513710,4646.0,1293.0,965.0,1248.0
1774390,0.0,0.0,0.0,0.0
1530,40.0,0.0,61.0,0.0
1366720,0.0,0.0,0.0,0.0
644290,0.0,0.0,0.0,0.0
1170290,0.0,0.0,0.0,0.0
996080,0.0,0.0,0.0,0.0
1931050,0.0,0.0,0.0,0.0
1381530,391.0,0.0,391.0,0.0
1399670,0.0,0.0,0.0,0.0
1072140,0.0,0.0,0.0,0.0
1659270,0.0,0.0,0.0,0.0
1587290,0.0,0.0,0.0,0.0
1008320,0.0,0.0,0.0,0.0
1035410,0.0,0.0,0.0,0.0
1069710,0.0,0.0,0.0,0.0
353540,48.0,0.0,71.0,0.0
749800,0.0,0.0,0.0,0.0
951110,0.0,0.0,0.0,0.0
915430,0.0,0.0,0.0,0.0
841680,0.0,0.0,0.0,0.0
1702260,0.0,0.0,0.0,0.0
1495990,0.0,0.0,0.0,0.0
916510,0.0,0.0,0.0,0.0
933660,0.0,0.0,0.0,0.0
1464380,0.0,0.0,0.0,0.0
1693000,0.0,0.0,0.0,0.0
464000,0.0,0.0,0.0,0.0
944330,0.0,0.0,0.0,0.0
1113680,86.0,0.0,113.0,0.0
396820,0.0,0.0,0.0,0.0
839180,0.0,0.0,0.0,0.0
71250,360.0,23.0,126.0,23.0
585910,316.0,0.0,316.0,0.0
1301830,0.0,0.0,0.0,0.0
470220,321.0,89.0,222.0,102.0
681730,246.0,0.0,160.0,0.0
1689410,0.0,0.0,0.0,0.0
1173120,0.0,0.0,0.0,0.0
1321840,0.0,0.0,0.0,0.0
516840,0.0,0.0,0.0,0.0
755920,0.0,0.0,0.0,0.0
1482420,0.0,0.0,0.0,0.0
1966610,0.0,0.0,0.0,0.0
501020,0.0,0.0,0.0,0.0
1018380,0.0,0.0,0.0,0.0
1219450,0.0,0.0,0.0,0.0
418290,0.0,0.0,0.0,0.0
1093330,0.0,0.0,0.0,0.0
589590,238.0,0.0,193.0,0.0
1069500,0.0,0.0,0.0,0.0
1374430,0.0,0.0,0.0,0.0
1036910,0.0,0.0,0.0,0.0
356670,101.0,0.0,28.0,0.0
979310,732.0,0.0,732.0,0.0
1085970,0.0,0.0,0.0,0.0
394690,2041.0,1.0,374.0,1.0
444180,0.0,0.0,0.0,0.0
758150,0.0,0.0,0.0,0.0
1158320,0.0,0.0,0.0,0.0
1640720,0.0,0.0,0.0,0.0
338760,208.0,0.0,208.0,0.0
495030,0.0,0.0,0.0,0.0
1203220,7583.0,983.0,1683.0,369.0
1666600,0.0,0.0,0.0,0.0
1036000,0.0,0.0,0.0,0.0
241410,365.0,0.0,227.0,0.0
650730,0.0,0.0,0.0,0.0
933060,0.0,0.0,0.0,0.0
1060820,0.0,0.0,0.0,0.0
278440,91.0,0.0,121.0,0.0
1856850,0.0,0.0,0.0,0.0
666010,0.0,0.0,0.0,0.0
332360,163.0,0.0,135.0,0.0
448830,203.0,0.0,294.0,0.0
1224450,0.0,0.0,0.0,0.0
1016890,0.0,0.0,0.0,0.0
1542170,0.0,0.0,0.0,0.0
2002550,0.0,0.0,0.0,0.0
1878530,0.0,0.0,0.0,0.0
1372120,0.0,0.0,0.0,0.0
1506760,0.0,0.0,0.0,0.0
38140,0.0,0.0,0.0,0.0
1068190,0.0,0.0,0.0,0.0
688680,0.0,0.0,0.0,0.0
1312160,0.0,0.0,0.0,0.0
1398070,322.0,0.0,385.0,0.0
1062000,590.0,0.0,721.0,0.0
1129200,0.0,0.0,0.0,0.0
1344950,0.0,0.0,0.0,0.0
730010,0.0,0.0,0.0,0.0
1956630,0.0,0.0,0.0,0.0
1113090,0.0,0.0,0.0,0.0
770370,0.0,0.0,0.0,0.0
795310,0.0,0.0,0.0,0.0
11040,385.0,0.0,424.0,0.0
1516820,0.0,0.0,0.0,0.0
1013670,0.0,0.0,0.0,0.0
607120,0.0,0.0,0.0,0.0
601550,0.0,0.0,0.0,0.0
