appid,windows,mac,linux
999890,True,False,False
1269500,True,False,False
1643530,True,False,False
900010,True,True,True
776930,True,False,False
279070,True,False,False
1872200,True,False,False
1001010,True,False,False
511740,True,False,False
1954010,True,False,False
1774560,True,False,False
1299150,True,False,False
1898730,True,False,False
431740,True,False,False
1836240,True,False,False
260040,True,False,False
270030,True,True,True
1406340,True,False,False
296770,True,False,False
849680,True,True,True
34272,True,True,True
1122310,True,True,False
1388330,True,False,False
513960,True,True,True
726620,True,False,False
1189780,True,False,False
1778720,True,False,False
363360,True,False,False
1837160,True,False,False
388440,True,True,True
623180,True,False,False
1716230,True,False,False
1332630,True,False,False
1316390,True,True,False
779450,True,False,False
462620,True,True,True
940070,True,False,False
1749300,True,True,True
922880,True,False,False
1772720,True,False,False
461730,True,True,True
1389550,True,True,False
1393870,True,False,False
1527250,True,False,False
619000,True,False,False
266490,True,False,False
1517050,True,False,False
94200,True,True,False
1687100,True,False,False
1776260,True,False,False
793000,True,False,False
1069820,True,True,True
1122690,True,False,False
745650,True,False,False
1465200,True,False,False
2062940,True,False,False
913250,True,False,False
817640,True,False,False
536890,True,True,True
765030,True,False,False
1146940,True,False,False
577940,True,False,False
1787960,True,False,False
2014820,True,False,False
1903640,True,False,False
1566620,True,False,False
371900,True,False,False
71165,True,True,True
1663170,True,False,False
319320,True,True,True
422760,True,False,False
1544730,True,False,False
1457840,True,False,False
1397140,True,False,False
1383650,True,False,False
1742140,True,False,False
756190,True,False,False
1581050,True,False,True
754270,True,False,False
1893490,True,False,False
1641010,True,True,True
1379840,True,False,False
1304790,True,False,False
408000,True,True,False
841980,True,True,False
1241380,True,False,False
708250,True,False,False
1377800,True,False,False
1246950,True,False,False
423610,True,True,True
1389540,True,True,False
1258920,True,False,False
899970,True,False,False
1316800,True,False,False
1381500,True,True,False
1629850,True,False,False
623080,True,False,False
586230,True,True,False
575030,True,True,True
821640,True,True,False
986400,True,False,False
497590,True,False,True
498450,True,False,False
251650,True,False,False
1264640,True,False,False
1662680,True,False,False
1925930,True,False,False
1791990,True,False,False
315130,True,True,True
763890,True,True,True
589780,True,True,True
1262540,True,False,False
1728660,True,False,False
757870,True,False,True
490230,True,False,True
628890,True,False,False
1652700,True,False,False
1283720,True,False,False
941410,True,False,False
1345200,True,False,False
885640,True,True,True
1037090,True,False,False
1111620,True,False,False
393320,True,False,False
512420,True,False,False
581660,True,False,False
1487440,True,False,False
1310510,True,False,False
1197280,True,False,False
1201640,True,False,False
1632880,True,False,False
1157260,True,False,False
871100,True,False,False
279260,True,False,False
705060,True,False,False
31290,True,True,False
1287180,True,False,False
1366520,True,True,False
716920,True,True,True
1139130,True,True,True
1109170,True,True,False
382180,True,False,False
678850,True,True,False
1162440,True,False,False
1146910,True,False,False
1068860,True,False,False
1560510,True,False,False
780760,True,False,False
1665990,True,False,False
1145220,True,False,False
1788850,True,False,False
766680,True,False,False
1282200,True,False,False
1097160,True,False,False
1887150,True,False,False
793460,True,True,False
1182670,True,False,False
485660,True,False,False
1236860,True,True,True
1479840,True,False,False
1015940,True,True,True
204300,True,True,True
1679170,True,False,False
775860,True,False,False
1854250,True,False,False
688420,True,True,False
1586510,True,False,False
874640,True,False,False
1607970,True,False,False
323020,True,True,False
973690,True,True,True
1838610,True,False,False
562690,True,True,True
552330,True,False,False
1136900,True,True,False
814380,True,False,False
388540,True,True,True
671260,True,False,True
6120,True,True,True
1024570,True,False,False
774131,True,False,False
1617880,True,False,False
1426950,True,False,False
1236530,True,False,False
1048740,True,True,False
410390,True,False,False
818050,True,True,False
509420,True,True,False
611020,True,False,False
1916250,True,False,False
1755420,True,False,False
933900,True,False,False
660280,True,False,False
251470,True,True,True
2063400,True,False,False
1427800,True,False,False
2004490,True,False,False
1741620,True,False,False
1555110,True,True,True
1176890,True,False,False
1543790,True,False,False
1389000,True,False,False
893570,True,False,False
204120,True,False,False
1935580,True,False,False
1175830,True,False,False
1359980,True,False,False
1024460,True,True,True
1725430,True,False,False
1300670,True,False,False
458370,True,False,False
960940,True,False,False
527350,True,False,False
877190,True,False,False
1720090,True,False,False
1727000,True,False,False
1876150,True,False,False
912260,True,False,False
1987590,True,False,False
1269120,True,False,False
1697920,True,False,False
444430,True,True,False
513930,True,False,False
822680,True,False,False
2002510,True,False,False
1334650,True,False,False
464020,True,False,False
357690,True,False,False
660830,True,False,True
951450,True,False,False
1647110,True,False,False
1275850,True,False,False
1561880,True,False,False
462770,True,True,True
421060,True,True,False
332830,True,False,True
1956140,True,False,False
761600,True,False,False
1014560,True,False,False
758250,True,True,True
844140,True,False,False
1604280,True,False,False
356520,True,True,False
1440750,True,False,False
463250,True,False,False
661190,True,False,False
1222300,True,False,False
548760,True,True,False
1222930,True,False,False
483820,True,False,False
1134200,True,False,False
1488960,True,False,False
1811640,True,False,False
515700,True,False,False
1049850,True,False,False
726600,True,False,False
1997560,True,False,False
1325970,True,False,False
1358180,True,False,False
1934770,True,False,False
1610470,True,False,False
1773040,True,False,False
1028520,True,False,False
1282930,True,False,False
1620470,True,False,False
1394580,True,False,False
1844450,True,False,False
1306780,True,False,False
1485940,True,True,True
1876690,True,False,False
1508360,True,False,False
2077180,True,False,False
1669490,True,False,False
1107920,True,True,False
755410,True,False,False
720380,True,False,False
312210,True,True,False
1484740,True,False,False
1057720,True,False,False
290440,True,False,False
1112360,True,False,False
399880,True,False,False
1645090,True,False,False
501620,True,False,False
851650,True,False,False
389470,True,False,False
376150,True,False,False
461780,True,False,False
929690,True,True,True
830520,True,True,True
1042030,True,False,False
2074780,True,False,False
1475780,True,False,False
1846890,True,False,False
1848660,True,True,True
273820,True,False,False
2015900,True,False,False
670490,True,True,False
1540740,True,False,False
1057090,True,False,False
1785680,True,False,False
745090,True,True,True
1160800,True,False,False
622700,True,False,False
1680660,True,False,False
324310,True,True,False
657320,True,False,False
828250,True,False,False
1393740,True,False,True
653100,True,False,False
932940,True,False,False
1641210,True,False,False
1129080,True,False,False
1084520,True,True,False
1020470,True,True,True
1466570,True,False,False
1067110,True,False,False
1631790,True,False,True
265810,True,False,False
581200,True,False,False
1820560,True,False,False
1713290,True,False,False
652140,True,False,False
1383120,True,False,False
772610,True,False,False
915730,True,True,True
670240,True,False,False
766250,True,False,False
1057850,True,False,False
302010,True,False,False
1360670,True,False,False
577740,True,False,False
992210,True,False,False
797310,True,False,False
281820,True,False,False
1202660,True,False,False
1997930,True,False,False
214970,True,False,True
264690,True,True,False
1340300,True,False,False
1332370,True,True,False
885320,True,False,False
776390,True,False,False
897440,True,False,False
826390,True,False,False
949820,True,False,False
581910,True,False,False
1926170,True,True,False
445840,True,True,False
1083490,True,True,False
874130,True,False,False
1512520,True,False,False
557700,True,True,True
28000,True,False,False
979260,True,False,False
783450,True,False,False
338540,True,False,False
1030830,True,False,False
1408720,True,True,False
1687430,True,False,False
1249510,True,True,True
1423830,True,False,False
1622470,True,False,False
341570,True,False,False
1567440,True,False,False
1530120,True,False,False
1389270,True,True,True
563170,True,False,False
1042170,True,False,False
844620,True,False,False
1945810,True,False,False
1351070,True,True,False
1383060,True,False,False
1127390,True,False,False
1862960,True,False,False
1626040,True,False,False
1811520,True,True,False
876160,True,False,False
566170,True,False,False
1863980,True,False,False
1812820,True,True,True
2001000,True,False,False
847810,True,False,False
1193930,True,True,False
1288670,True,False,False
1559430,True,True,True
1485630,True,False,False
340830,True,False,True
1198900,True,False,False
1560760,True,False,False
1096330,True,True,False
1885530,True,False,False
742120,True,False,False
665350,True,False,False
704690,True,True,False
820170,True,False,False
489610,True,True,True
815860,True,False,False
463010,True,False,False
473140,True,True,True
586620,True,False,False
